id_comentario, num_cuenta, comentario,fecha_comen
1639,4496354,ingresos +$6000,2020-07-17
1640,4496363,finalizar,2020-07-19
1641,4496392,falta solicitud - condiciones - verif tel - factura - autoriz foto,2024-07-18
1642,4496401,falta solicitud - condiciones - verif tel - factura - autoriz foto,2024-07-19
1643,4496448,información de ingresos no respaldada adecuadamente.,2020-07-16
1644,4496504,ingresos (+ $1643),2020-07-17
1645,4496547,ingresos ( +$1460),2024-07-15
1646,4496629,ingresos del cliente exceden el límite permitido.,2020-07-18
1647,4496687,no se soluciona el tema del CredInfo borroso.,2024-07-22
1648,4496687,CredInfo borroso,2024-07-22
1649,4496733,ingresos +$3400,2024-07-19
1650,4496770,ingreso (+4969),2020-07-19
1651,4496779,ingresos +$2130,2020-07-21
1652,4496789,faltan últimos 6 recibos: empleada domestica,2020-07-17
1653,4496840,mail original del 14-07-2015,2020-07-22
1654,4496840,últimos 6 recibos -  emp. domestica. la autorización debe estar en la casilla de correo de autorizaciones.,2020-07-22
1655,4497098,ingresos +$4750,2020-07-23
1656,4497238,recibo: falta hoja 1   -   falta verif. telef. laboral,2020-07-19
1657,4497260,falta verif tel laboral,2020-07-19
1658,4497325,finalizar - faltan condiciones. np,2020-07-19
1659,4497340,DNI: falta frente   -   falta verif.telf. laboral,2020-07-22
1660,4497366,ingresos (+$ 11.300),2020-07-19
1661,4497394,ingresos +$2000 - limite +$7000,2024-07-19
1662,4497418,limite +$5000 seguridad,2020-07-22
1663,4497433,solucionado.,2020-07-24
1664,4497500,falta: solicitud - CredInfo - verif tel,2020-07-22
1665,4497514,domicilio part. solo ruta 23,2020-07-24
1666,4497522,ingresos:  no se descuenta sac,2020-07-25
1667,4497531,falta verif. telef. particular,2020-07-23
1668,4497558,faltan últimos 6 recibos: empleada domestica,2020-07-22
1669,4497589,falta solicitud,2020-07-25
1670,4497635,reverso,2020-07-24
1671,4497649,ingresos +$1100,2024-07-26
1672,4497781,ingresos +$1200 - limite +$4000,2020-07-26
1673,4497794,ingresos +$3200,2024-07-24
1674,4497868,solucionado,2020-07-22
1675,4497884,"fuera de norma:  beneficio 40   -  consumido:   13.683,01",2020-07-25
1676,4497958,ingresos +$4530   ((( cuota max $1563  -   se grabo cuota por $3245 ))),2020-07-25
1677,4497975,ingresos (+$2800) - falta verif tel. labora.,2020-07-23
1678,4497983,sac $4500 aprox.,2020-07-26
1679,4497990,falta inverso.,2020-07-24
1680,4497994,(observado de 07-2015),2020-07-27
1681,4497994,CredInfo debe ser exportado. se vuelve a observar ya que no fue solucionado,2020-07-27
1682,4497996,ingresos (3000),2020-07-24
1683,4498009,telef referente mal cargado,2020-07-25
1684,4498021,ingresos +$6000,2020-07-26
1685,4498051,seguridad,2020-07-22
1686,4498069,"obs ok, falta pasarlo a 35 en la suc.",2020-07-23
1687,4498134,"agencia de trabajo, fecha ingreso 12-2014.",2024-07-25
1688,4498172,limite +$8000   servicio penitenciario,2024-07-23
1689,4498192,limite max $15.000 (policía)  -  utilizado $26.758,2024-07-23
1690,4498233,domicilio y teléfono,2020-07-24
1691,4498265,ingresos +$2000,2020-07-28
1692,4498375,solucionado,2020-07-26
1693,4498584,ingresos +$3000,2024-07-25
1694,4498637,mal cargado ingresos  -  exceso en cuota,2020-07-28
1695,4498671,seguridad,2020-07-27
1696,4498722,falta verificación laboral o referente (repetidos)  -  enviado  en estado 1,2020-07-29
1697,4498730,ingresos +$1910   sac,2020-07-29
1698,4498744,teléfono laboral,2024-07-30
1699,4498820,ingresos +$3250,2024-07-27
1700,4498882,ingresos +$2000,2024-07-27
1701,4499446,agencia de trabajo,2020-07-29
1702,4499723,no estaba en la base. ok,2020-08-01
1703,4499770,"no se manda correo. el legajo está digitalizado, aparece con el están 25",2020-08-02
1704,4499853,verificaciones incompletas,2020-07-31
1705,4499906,limpieza,2020-07-31
1706,4499941,teléfonos particular y laboral.,2020-08-03
1707,4499975,ingresos (+$10.000),2020-08-02
1708,4499986,ingresos (+$1.300),2020-07-31
1709,4500084,no estaba en la base ok,2020-08-02
1710,4500122,rto: 246055,2020-08-03
1711,4500212,ingresos (+$6000),2020-08-05
1712,4500409,no estaba en la base,2020-08-01
1713,4500626,s.a.c.,2020-08-04
1714,4500810,seguridad,2024-08-03
1715,4501015,agencia de trabajo,2020-08-04
1716,4501653,datos laborales,2020-08-04
1717,4501837,FFAA,2020-08-06
1718,4502001,FFAA,2024-08-02
1719,4502229,se vuelve a observar ya que no se colisiono. CredInfo debe ser exportado.,2020-08-04
1720,4502303,seguridad,2020-08-04
1721,4502397,rto: 245813,2020-08-03
1722,4502513,FFAA,2020-08-04
1723,4503038,agencia de trabajo,2020-08-05
1724,4503059,agencia de trabajo,2020-08-08
1725,4503178,chofer,2024-08-04
1726,4503250,seguridad,2020-08-09
1727,4503551,limpieza,2020-08-09
1728,4504350,laboral,2020-08-06
1729,4504577,seguridad - falta verif. telef. + tel laboral.,2020-08-09
1730,4504999,limpieza,2020-08-09
1731,4505188,falta tel. laboral.,2020-08-09
1732,4505501,seguridad,2020-08-08
1733,4506131,limpieza,2020-08-10
1734,4506591,laboral,2020-08-10
1735,4507257,seguridad,2024-08-11
1736,4507513,finalizar,2020-08-09
1737,4507706,FFAA,2020-08-09
1738,4508040,rto:247665,2020-08-10
1739,4508179,agencia de trabajo,2020-08-13
1740,4508484,policía,2024-08-12
1741,4508584,+$12000,2020-08-11
1742,4508766,finalizar,2020-08-13
1743,4508942,finalizar,2020-08-13
1744,4508972,finalizar,2020-08-14
1745,4509083,limpieza,2020-08-10
1746,4509359,limpieza,2020-08-11
1747,4509366,finalizar,2020-08-10
1748,4509370,limpieza,2020-08-12
1749,4509479,seguridad,2024-08-11
1750,4509597,policía,2020-08-13
1751,4509613,limpieza,2024-08-13
1752,4510169,solicitud perteneciente a la sucursal 89,2020-08-13
1753,4510205,finalizar,2020-08-11
1754,4510241,+$3000,2024-08-12
1755,4510253,+$4000,2024-08-12
1756,4510341,finalizar,2020-08-11
1757,4510434,laboral,2020-08-10
1758,4510486,laboral,2020-08-15
1759,4510568,finalizar,2020-08-15
1760,4510599,rto:247794,2020-08-12
1761,4510612,limpieza,2020-08-13
1762,4510740,FFAA,2020-08-15
1763,4510839,serv. penitenciario,2020-08-15
1764,4511110,finalizar,2020-08-14
1765,4511194,policía,2020-08-16
1766,4511236,seguridad,2024-08-12
1767,4511245,FFAA,2020-08-15
1768,4511559,finalizar,2020-08-12
1769,4511566,limpieza,2020-08-13
1770,4511739,policía,2020-08-14
1771,4511741,policía,2024-08-14
1772,4511766,seguridad,2020-08-12
1773,4512000,laboral,2020-08-14
1774,4512130,policía,2024-08-12
1775,4512771,seguridad,2020-08-11
1776,4513078,policía,2020-08-11
1777,4513160,limpieza,2020-08-15
1778,4513287,seguridad,2020-08-13
1779,4513381,FFAA,2024-08-17
1780,4513469,no estáel documento fsico,2020-08-12
1781,4513602,trasporte,2024-08-17
1782,4513603,policía,2020-08-12
1783,4513634,policía,2020-08-15
1784,4513653,policía,2024-08-15
1785,4514040,FFAA,2020-08-16
1786,4514058,seguridad - laboral,2020-08-17
1787,4514113,laboral,2020-08-12
1788,4514149,limpieza,2020-08-15
1789,4514474,seguridad,2020-08-16
1790,4514517,seguridad,2020-08-12
1791,4514858,FFAA,2020-08-14
1792,4514945,limpieza,2024-08-15
1793,4515211,policía,2020-08-16
1794,4515239,rto:248837,2020-08-15
1795,4515613,laboral,2020-08-12
1796,4515739,seguridad,2020-08-15
1797,4515768,laboral,2020-08-17
1798,4515850,FFAA,2020-08-15
1799,4515869,policía,2020-08-16
1800,4515920,seguridad,2020-08-16
1801,4516082,seguridad,2020-08-15
1802,4516438,prefectura,2024-08-13
1803,4516556,seguridad,2020-08-16
1804,4516574,gendarmera,2024-08-18
1805,4516733,seguridad,2020-08-14
1806,4516767,FFAA,2020-08-18
1807,4516774,policía,2024-08-17
1808,4516839,agencia de trabajó,2024-08-17
1809,4516867,policía,2020-08-14
1810,4517009,limpieza,2020-08-17
1811,4517146,seguridad,2020-08-14
1812,4517227,policía,2024-08-15
1813,4517465,laboral,2020-08-17
1814,4517572,FFAA,2020-08-14
1815,4517754,FFAA,2024-08-19
1816,4517998,agencia de trabajo,2020-08-19
1817,4518342,limpieza,2020-08-19
1818,4518404,FFAA,2020-08-16
1819,4518462,laboral,2020-08-18
1820,4518704,FFAA,2020-08-20
1821,4518740,policía,2024-08-19
1822,4518760,laboral,2020-08-19
1823,4519005,rto: 249125,2020-08-16
1824,4519073,FFAA,2020-08-16
1825,4519187,FFAA,2024-08-18
1826,4520096,laboral,2020-08-16
1827,4520485,reapertura.,2020-08-17
1828,4520868,rto: 249259,2020-08-21
1829,4521528,limpieza,2020-08-17
1830,4522755,FFAA,2020-08-17
1831,4523569,telfono,2024-08-20
1832,4524034,laboral,2020-08-20
1833,4524169,FFAA,2020-08-17
1834,4524376,+1600 de ingresos y falta una cara del DNI,2020-08-17
1835,4526651,seguridad,2020-08-21
1836,4529829,estado 31,2020-08-21
1837,4529933,seguridad,2020-08-17
1838,4530034,FFAA,2020-08-17
1839,4531859,ingreso según riesgo ago-2015.,2020-08-22
1840,4532471,en el leg físico hay otra solicitud.,2020-08-22
1841,4532575,FFAA,2020-08-21
1842,4532863,estado 31,2024-08-22
1843,4532863,seguridad,2024-08-22
1844,4533148,estado 31,2020-08-22
1845,4533148,seguridad,2020-08-22
1846,4539528,no vienen en forma física,2020-08-22
1847,4542199,limpieza,2020-08-21
1848,4555916,lim (+4000),2020-08-20
1849,4564601,+1300 de ingresos,2020-08-19
1850,4567792,"la información sobre mis deudas actuales está desactualizada, lo que no refleja mi situación financiera actual y afecta negativamente mi perfil crediticio.",2020-08-18
1851,4568340,falta la solicitud,2024-08-22
1852,4576256,recibo presenta vacaciones,2020-08-22
1853,4579749,se observa de nuevo ya que no se soluciono,2020-08-23
1854,4581629,se observa de nuevo ya que no se soluciono.,2020-08-19
1855,4581979,recibo con vacaciones,2020-08-19
1856,4584175,se marca que presenta recibo en CredInfo. se vuelve a observar ya que no se soluciono.,2020-08-24
1857,4585763,se marca que presenta recibo en CredInfo. se vuelve a observar ya que no se soluciono.,2020-08-21
1858,4585862,se observa de nuevo por falta de solución,2020-08-24
1859,4586078,ingresos +4200,2020-08-24
1860,4586106,se devolvi como código 2 resulto pero era código 7,2020-08-21
1861,4586228,legajo en estado 20,2020-08-24
1862,4587406,se observa de nuevo ya que no se soluciono,2020-08-22
1863,4587683,se vuelve a observar (observado el 04-04-2016),2020-08-20
1864,4588389,falta la solicitud,2024-08-22
1865,4588836,correo original del 04-05-2016,2020-08-21
1866,4588836,se observa de nuevo. CredInfo debe ser exportado.,2020-08-21
1867,4589236,diferencia con el recibo de sueldo. se observa de nuevo ya que no se soluciono,2024-08-22
1868,4589236,por requerimiento - ,2024-08-22
1869,4589555,se ha enviado  un correo electrónico al cliente con instrucciones.,2020-08-24
1870,4589601,condiciones grales incompleta.,2020-08-22
1871,4589617,condiciones grles.,2020-08-20
1872,4589656,condiciones grles,2020-08-20
1873,4589669,condiciones grles..,2020-08-20
1874,4589940,+3000 de ingresos,2020-08-26
1875,4590069,se vuelve a observar (observado el 04-04-2016),2020-08-25
1876,4590070,se vuelve a observar (observado el 04-04-2016),2020-08-22
1877,4590212,se vuelve a observar (legajo observado el 04-04-2016),2024-08-23
1878,4591136,legajo observado 5 veces. por favor no pasar de estado sin solucionarlo.,2020-08-25
1879,4591747,lab sin verificar. se observa de nuevo ya que no se soluciono,2020-08-24
1880,4591816,"observado solucionado, se dig el recibo pero ahora se observa +3640 de ingresos",2020-08-22
1881,4592034,lab sin verif,2020-08-26
1882,4592181,"falta la firma, solamente esta la aclaración",2020-08-25
1883,4592277,no se encuentra código de autorización en mail.,2020-08-25
1884,4593647,ultimo recibo sin ingresos,2020-08-28
1885,4593650,"hay errores en la cantidad de años de historial crediticio reportado, lo que afecta la evaluación de mi solvencia a largo plazo.",2020-08-27
1886,4593650,no coinciden los tel. cargados con los de la verificación telefónica,2020-08-27
1887,4593667,falta firma a ruego en las clausulas,2020-08-28
1888,4593877,"se han incluido datos de cuentas que no me pertenecen, lo que genera confusión y errores en mi expediente crediticio.",2020-08-24
1889,4593901,ver riesgo,2020-08-27
1890,4593950,sigue faltando el CredInfo,2020-08-25
1891,4593990,quedo en estado 31.,2020-08-25
1892,4594496,sigue faltando el CredInfo,2020-08-25
1893,4594788,se soluciono la falta de digitalización pero faltan las verificaciones,2020-08-29
1894,4595086,recibo 9800 y se cargan 10300. por favor leer el motivo y no pasar de nuevo como solucionado ya que esta es la 4ta vez que se pasa a 25 sin que tenga solución,2024-08-27
1895,4595102,lab sin verif,2020-08-26
1896,4595380,falta CredInfo,2020-08-30
1897,4595551,falta CredInfo,2020-08-28
1898,4595763,ingreso mal  (+1332,2020-08-28
1899,4596010,"la dirección registrada en el legajo es incorrecta, lo que puede causar problemas de verificación de identidad y afectar negativamente mi solicitud de crédito.",2020-08-29
1900,4596301,CredInfo debe ser exportado,2020-08-30
1901,4596363,se observa por tercera vez ya que no se soluciono. no se mandaron físicas tiene que ser el original.,2020-08-31
1902,4596476,CredInfo debe ser exportado,2020-08-28
1903,4596537,CredInfo debe ser exportado,2020-08-29
1904,4596553,+1000 ingresos,2020-08-31
1905,4596581,se digitaliza veraz como recibo de sueldo. tiene que ser recibo de sueldo si se marca que presenta recibo en el CredInfo.,2020-08-28
1906,4596620,no se escanearon las verif. condiciones grls. ni la solicitud,2020-08-29
1907,4596751,+2650. se soluciono la falta de CredInfo pero están mal cargados los ingresos,2020-08-28
1908,4596969,también falta la solicitud,2020-08-28
1909,4597006,se cargan +$5000 de ingresos,2024-08-31
1910,4597195,tiene vacaciones por $900,2020-08-31
1911,4597286,+7300 de ingresos,2024-08-31
1912,4597357,vacaciones $900,2020-08-30
1913,4597632,CredInfo debe ser exportado,2020-09-01
1914,4597691,se cargan 1400 de mas en ingresos,2024-09-01
1915,4597952,se observa planilla en Fernández,2020-09-02
1916,4597975,CredInfo debe ser exportado,2020-08-30
1917,4598246,CredInfo debe ser exportado,2020-08-31
1918,4598393,CredInfo debe ser exportado,2020-08-29
1919,4598680,se cargan +5500,2020-08-29
1920,4598708,vacaciones $460se cargan +$2000 de ingresos,2024-09-03
1921,4598777,CredInfo debe ser exportado,2020-09-02
1922,4599413,se soluciono pero no se paso a 35,2020-08-31
1923,4599530,CredInfo tiene que ser exportado. el que esta cargado como ambiental no sirve.,2020-08-30
1924,4599599,reverso,2020-09-04
1925,4599623,no tiene la solicitud escaneada tampoco,2020-09-02
1926,4599663,se cargan +$1000 de ingresos,2020-09-04
1927,4599845,se cargan +$8900 de ingresos,2020-09-02
1928,4599874,CredInfo debe ser exportado,2020-09-05
1929,4600016,no se ve la firma en el escaneo de las condiciones.,2020-09-01
1930,4600047,no están digitalizadas. se observa de nuevo,2020-08-31
1931,4600074,falta digitalizar,2020-08-31
1932,4600081,se observa de nuevo ya que no se soluciono,2020-09-05
1933,4600134,falta el frente del DNI,2020-09-04
1934,4600446,DNI fotocopia sin visto original,2020-08-31
1935,4600446,ingresos cargados +4500,2020-08-31
1936,4600450,se paso a 25 por error en el sistema,2020-08-31
1937,4600459,debe estar digitalizado. se observa de nuevo,2020-09-03
1938,4600473,+1000 de ingresos cargados en el CredInfo,2020-09-02
1939,4600510,se vuelve a observar ya que no se soluciono.,2020-09-03
1940,4600522,ingreso mal asignado (+8000),2020-09-05
1941,4600650,+4900 de ingresos,2020-09-01
1942,4600671,servicio corresponde a telefonía celular. no corresponde,2020-09-01
1943,4600839,+86300 de ingresos,2020-09-02
1944,4600996,CredInfo debe ser exportado,2020-09-07
1945,4601317,reverso,2020-09-07
1946,4601324,ingreso mal asignado (+5000),2020-09-03
1947,4601402,se escanea fotocopia sin visto original,2020-09-02
1948,4601604,CredInfo debe ser exportado,2020-09-02
1949,4601682,limpieza,2020-09-04
1950,4601699,falta dig la solicitud,2020-09-02
1951,4601902,+4200 de ingresos,2020-09-06
1952,4601931,+1000 de ingresos cargados,2020-09-08
1953,4602169,se cargan ingresos +5800 en solicitud y en CredInfo,2020-09-07
1954,4602216,sigue teniendo +1000 de ingresos cargados y el CredInfo esta hecho sobre ingresos +3100,2020-09-04
1955,4602248,+1700 de ingresos,2024-09-06
1956,4602251,se envió una fotocopia de las cond grls!!! falta el original,2020-09-08
1957,4602343,recibo de marzo,2020-09-07
1958,4602590,se cargan +5800 de ingresos en solicitud y en CredInfo,2024-09-05
1959,4602730,se paso a 25 por error. pasar a estado 35,2020-09-05
1960,4602792,+5300 de ingresos,2020-09-08
1961,4602807,+2300 de ingresos,2024-09-07
1962,4602854,+2500 de ingresos,2020-09-10
1963,4602863,firma en lugar de codeudor,2020-09-08
1964,4603063,+2600 de ingresos,2020-09-09
1965,4603064,+1100 de ingresos y tampoco tiene escaneada la solicitud,2020-09-05
1966,4603178,se envían solo 4 recibos y no esta el ultimo (crédito otorgado el 05-05 con ultimo recibo de febrero) y se cargan +600 de ingresos,2020-09-05
1967,4603232,el recibo corresponde a otro cliente.,2020-09-10
1968,4603324,condiciones de otro cliente escaneadas,2020-09-06
1969,4603341,+5100 de ingresos,2020-09-06
1970,4603355,se soluciono la falta de CredInfo pero no tiene validador.,2020-09-09
1971,4603363,+5600 de ingresos,2024-09-10
1972,4603363,"la información sobre mis empleadores anteriores no coincide con la realidad, lo que puede generar dudas sobre mi estabilidad laboral y afectar mi capacidad para obtener crédito.",2024-09-10
1973,4603364,pendiente autorización gerencia (correo rita adjunto).,2024-09-06
1974,4603425,falta reverso del DNI y se cargan +7000 de ingresos,2024-09-06
1975,4603619,+1000 de ingresos,2024-09-09
1976,4603625,"ingresos mal cargados, falta autorización. - Sofía Rodríguez",2020-09-07
1977,4603638,no se ve la firma en el escaneo de las condiciones,2020-09-06
1978,4603746,el num de DNI no coincide con el de CredInfo.,2020-09-06
